filename,species,confidence,confidence_calibrated,timestamp,burst_group_id,independent_event_id,camera_id,review_required,antler_classification,temporal_prior,softmax_entropy
CAM-O01_20250316_210519_00.jpg,armadillo,0.7817,0.7282,2025-03-16T21:05:19,BG-CAM-O01-20250316210519,IE-CAM-O01-armadillo-000922,CAM-O01,True,,0.7527,0.6127
CAM-O01_20250316_210549_01.jpg,armadillo,0.8239,0.7744,2025-03-16T21:05:49,BG-CAM-O01-20250316210519,IE-CAM-O01-armadillo-000922,CAM-O01,False,,0.7527,0.5709
CAM-P02_20250318_034057_00.jpg,armadillo,0.8685,0.8253,2025-03-18T03:40:57,BG-CAM-P02-20250318034057,IE-CAM-P02-armadillo-001526,CAM-P02,False,,0.7819,0.5067
CAM-P02_20250318_034127_01.jpg,armadillo,0.8547,0.8093,2025-03-18T03:41:27,BG-CAM-P02-20250318034057,IE-CAM-P02-armadillo-001526,CAM-P02,False,,0.78,0.5273
CAM-P02_20250318_034131_03.jpg,armadillo,0.8793,0.838,2025-03-18T03:41:31,BG-CAM-P02-20250318034057,IE-CAM-P02-armadillo-001526,CAM-P02,False,,0.78,0.4901
CAM-P02_20250318_034144_02.jpg,armadillo,0.8501,0.804,2025-03-18T03:41:44,BG-CAM-P02-20250318034057,IE-CAM-P02-armadillo-001526,CAM-P02,False,,0.78,0.5337
CAM-R01_20250319_045259_00.jpg,armadillo,0.8982,0.8606,2025-03-19T04:52:59,BG-CAM-R01-20250319045259,IE-CAM-R01-armadillo-002099,CAM-R01,False,,0.6402,0.4935
CAM-R01_20250319_045300_02.jpg,armadillo,0.834,0.7857,2025-03-19T04:53:00,BG-CAM-R01-20250319045259,IE-CAM-R01-armadillo-002099,CAM-R01,False,,0.6382,0.5787
CAM-R01_20250319_045302_01.jpg,armadillo,0.8516,0.8057,2025-03-19T04:53:02,BG-CAM-R01-20250319045259,IE-CAM-R01-armadillo-002099,CAM-R01,False,,0.6382,0.5588
CAM-R01_20250319_045341_03.jpg,armadillo,0.8841,0.8437,2025-03-19T04:53:41,BG-CAM-R01-20250319045259,IE-CAM-R01-armadillo-002099,CAM-R01,False,,0.6382,0.5156
CAM-T01_20250320_211845_00.jpg,armadillo,0.8421,0.7949,2025-03-20T21:18:45,BG-CAM-T01-20250320211845,IE-CAM-T01-armadillo-002514,CAM-T01,False,,0.778,0.5446
CAM-T01_20250320_211913_01.jpg,armadillo,0.846,0.7993,2025-03-20T21:19:13,BG-CAM-T01-20250320211845,IE-CAM-T01-armadillo-002514,CAM-T01,False,,0.78,0.5392
CAM-T01_20250320_211926_02.jpg,armadillo,0.8212,0.7714,2025-03-20T21:19:26,BG-CAM-T01-20250320211845,IE-CAM-T01-armadillo-002514,CAM-T01,False,,0.78,0.5697
CAM-O01_20250322_035704_00.jpg,armadillo,0.8526,0.8068,2025-03-22T03:57:04,BG-CAM-O01-20250322035704,IE-CAM-O01-armadillo-000923,CAM-O01,False,,0.7488,0.5362
CAM-O01_20250322_035801_01.jpg,armadillo,0.8414,0.7941,2025-03-22T03:58:01,BG-CAM-O01-20250322035704,IE-CAM-O01-armadillo-000923,CAM-O01,False,,0.7468,0.551
CAM-P01_20250325_212739_00.jpg,armadillo,0.9529,0.9301,2025-03-25T21:27:39,BG-CAM-P01-20250325212739,IE-CAM-P01-armadillo-001215,CAM-P01,False,,0.7953,0.328
CAM-P01_20250325_212749_02.jpg,armadillo,0.8026,0.7509,2025-03-25T21:27:49,BG-CAM-P01-20250325212739,IE-CAM-P01-armadillo-001215,CAM-P01,False,,0.7953,0.5876
CAM-P01_20250325_212818_01.jpg,armadillo,0.8201,0.7702,2025-03-25T21:28:18,BG-CAM-P01-20250325212739,IE-CAM-P01-armadillo-001215,CAM-P01,False,,0.7972,0.5683
CAM-P03_20250328_234655_00.jpg,armadillo,0.8898,0.8505,2025-03-28T23:46:55,BG-CAM-P03-20250328234655,IE-CAM-P03-armadillo-001767,CAM-P03,False,,0.9863,0.4249
CAM-P03_20250328_234705_02.jpg,armadillo,0.9255,0.8945,2025-03-28T23:47:05,BG-CAM-P03-20250328234655,IE-CAM-P03-armadillo-001767,CAM-P03,False,,0.9869,0.3408
CAM-P03_20250328_234711_04.jpg,armadillo,0.87,0.827,2025-03-28T23:47:11,BG-CAM-P03-20250328234655,IE-CAM-P03-armadillo-001767,CAM-P03,False,,0.9869,0.4632
CAM-P03_20250328_234721_01.jpg,armadillo,0.8725,0.83,2025-03-28T23:47:21,BG-CAM-P03-20250328234655,IE-CAM-P03-armadillo-001767,CAM-P03,False,,0.9869,0.4585
CAM-P03_20250328_234739_05.jpg,armadillo,0.8673,0.8239,2025-03-28T23:47:39,BG-CAM-P03-20250328234655,IE-CAM-P03-armadillo-001767,CAM-P03,False,,0.9869,0.4679
CAM-P03_20250328_234748_03.jpg,armadillo,0.8417,0.7944,2025-03-28T23:47:48,BG-CAM-P03-20250328234655,IE-CAM-P03-armadillo-001767,CAM-P03,False,,0.9869,0.5102
CAM-O01_20250329_164356_00.jpg,armadillo,0.8568,0.8117,2025-03-29T16:43:56,BG-CAM-O01-20250329164356,IE-CAM-O01-armadillo-000924,CAM-O01,True,,0.3441,0.6178
CAM-O01_20250329_164419_01.jpg,armadillo,0.8702,0.8273,2025-03-29T16:44:19,BG-CAM-O01-20250329164356,IE-CAM-O01-armadillo-000924,CAM-O01,True,,0.3449,0.6064
CAM-O02_20250331_061554_00.jpg,armadillo,0.7264,0.6701,2025-03-31T06:15:54,BG-CAM-O02-20250331061554,IE-CAM-O02-armadillo-001045,CAM-O02,True,,0.4915,0.672
CAM-O02_20250331_061612_01.jpg,armadillo,0.8558,0.8105,2025-03-31T06:16:12,BG-CAM-O02-20250331061554,IE-CAM-O02-armadillo-001045,CAM-O02,False,,0.49,0.585
CAM-O02_20250331_061647_02.jpg,armadillo,0.8341,0.7858,2025-03-31T06:16:47,BG-CAM-O02-20250331061554,IE-CAM-O02-armadillo-001045,CAM-O02,True,,0.49,0.6057
CAM-P03_20250401_020347_00.jpg,armadillo,0.8829,0.8422,2025-04-01T02:03:47,BG-CAM-P03-20250401020347,IE-CAM-P03-armadillo-001768,CAM-P03,False,,0.9407,0.4487
CAM-P03_20250401_020359_03.jpg,armadillo,0.8328,0.7843,2025-04-01T02:03:59,BG-CAM-P03-20250401020347,IE-CAM-P03-armadillo-001768,CAM-P03,False,,0.9407,0.5305
CAM-P03_20250401_020417_01.jpg,armadillo,0.8355,0.7874,2025-04-01T02:04:17,BG-CAM-P03-20250401020347,IE-CAM-P03-armadillo-001768,CAM-P03,False,,0.9395,0.5268
CAM-P03_20250401_020433_02.jpg,armadillo,0.8189,0.7688,2025-04-01T02:04:33,BG-CAM-P03-20250401020347,IE-CAM-P03-armadillo-001768,CAM-P03,False,,0.9395,0.5492
CAM-T01_20250401_020703_00.jpg,armadillo,0.8272,0.7781,2025-04-01T02:07:03,BG-CAM-T01-20250401020703,IE-CAM-T01-armadillo-002515,CAM-T01,False,,0.9357,0.5388
CAM-T01_20250401_020705_01.jpg,armadillo,0.8635,0.8194,2025-04-01T02:07:05,BG-CAM-T01-20250401020703,IE-CAM-T01-armadillo-002515,CAM-T01,False,,0.9357,0.4844
CAM-O02_20250401_234521_00.jpg,armadillo,0.8738,0.8315,2025-04-01T23:45:21,BG-CAM-O02-20250401234521,IE-CAM-O02-armadillo-001046,CAM-O02,False,,0.9857,0.4564
CAM-O02_20250401_234530_01.jpg,armadillo,0.8577,0.8127,2025-04-01T23:45:30,BG-CAM-O02-20250401234521,IE-CAM-O02-armadillo-001046,CAM-O02,False,,0.9857,0.4849
CAM-O02_20250401_234530_03.jpg,armadillo,0.8507,0.8047,2025-04-01T23:45:30,BG-CAM-O02-20250401234521,IE-CAM-O02-armadillo-001046,CAM-O02,False,,0.9857,0.4963
CAM-O02_20250401_234544_02.jpg,armadillo,0.8173,0.767,2025-04-01T23:45:44,BG-CAM-O02-20250401234521,IE-CAM-O02-armadillo-001046,CAM-O02,False,,0.9857,0.5448
CAM-O02_20250401_234608_04.jpg,armadillo,0.8832,0.8426,2025-04-01T23:46:08,BG-CAM-O02-20250401234521,IE-CAM-O02-armadillo-001046,CAM-O02,False,,0.9863,0.4382
CAM-T01_20250402_230652_00.jpg,armadillo,0.8602,0.8156,2025-04-02T23:06:52,BG-CAM-T01-20250402230652,IE-CAM-T01-armadillo-002516,CAM-T01,False,,0.9513,0.4869
CAM-T01_20250402_230702_01.jpg,armadillo,0.8164,0.766,2025-04-02T23:07:02,BG-CAM-T01-20250402230652,IE-CAM-T01-armadillo-002516,CAM-T01,False,,0.9524,0.5506
CAM-T01_20250402_230715_03.jpg,armadillo,0.8788,0.8374,2025-04-02T23:07:15,BG-CAM-T01-20250402230652,IE-CAM-T01-armadillo-002516,CAM-T01,False,,0.9524,0.4538
CAM-T01_20250402_230724_02.jpg,armadillo,0.8768,0.835,2025-04-02T23:07:24,BG-CAM-T01-20250402230652,IE-CAM-T01-armadillo-002516,CAM-T01,False,,0.9524,0.4576
CAM-P03_20250403_202440_00.jpg,armadillo,0.8285,0.7795,2025-04-03T20:24:40,BG-CAM-P03-20250403202440,IE-CAM-P03-armadillo-001769,CAM-P03,False,,0.6716,0.5789
CAM-P03_20250403_202453_01.jpg,armadillo,0.9067,0.871,2025-04-03T20:24:53,BG-CAM-P03-20250403202440,IE-CAM-P03-armadillo-001769,CAM-P03,False,,0.6716,0.4706
CAM-P03_20250403_202536_02.jpg,armadillo,0.9151,0.8814,2025-04-03T20:25:36,BG-CAM-P03-20250403202440,IE-CAM-P03-armadillo-001769,CAM-P03,False,,0.6736,0.4548
CAM-P01_20250404_221229_00.jpg,armadillo,0.8054,0.7539,2025-04-04T22:12:29,BG-CAM-P01-20250404221229,IE-CAM-P01-armadillo-001216,CAM-P01,False,,0.8756,0.5741
CAM-P01_20250404_221233_03.jpg,armadillo,0.8311,0.7824,2025-04-04T22:12:33,BG-CAM-P01-20250404221229,IE-CAM-P01-armadillo-001216,CAM-P01,False,,0.8756,0.5429
CAM-P01_20250404_221238_01.jpg,armadillo,0.9219,0.8899,2025-04-04T22:12:38,BG-CAM-P01-20250404221229,IE-CAM-P01-armadillo-001216,CAM-P01,False,,0.8756,0.3819
CAM-P01_20250404_221251_04.jpg,armadillo,0.8585,0.8136,2025-04-04T22:12:51,BG-CAM-P01-20250404221229,IE-CAM-P01-armadillo-001216,CAM-P01,False,,0.8756,0.5038
CAM-P01_20250404_221255_02.jpg,armadillo,0.7901,0.7373,2025-04-04T22:12:55,BG-CAM-P01-20250404221229,IE-CAM-P01-armadillo-001216,CAM-P01,True,,0.8756,0.5903
CAM-T01_20250406_032758_00.jpg,armadillo,0.8528,0.8071,2025-04-06T03:27:58,BG-CAM-T01-20250406032758,IE-CAM-T01-armadillo-002517,CAM-T01,False,,0.8066,0.525
CAM-T01_20250406_032803_02.jpg,armadillo,0.8775,0.8358,2025-04-06T03:28:03,BG-CAM-T01-20250406032758,IE-CAM-T01-armadillo-002517,CAM-T01,False,,0.8047,0.4877
CAM-T01_20250406_032843_01.jpg,armadillo,0.9245,0.8932,2025-04-06T03:28:43,BG-CAM-T01-20250406032758,IE-CAM-T01-armadillo-002517,CAM-T01,False,,0.8047,0.3966
CAM-R01_20250406_205528_00.jpg,armadillo,0.851,0.805,2025-04-06T20:55:28,BG-CAM-R01-20250406205528,IE-CAM-R01-armadillo-002100,CAM-R01,False,,0.733,0.5413
CAM-R01_20250406_205625_01.jpg,armadillo,0.8111,0.7602,2025-04-06T20:56:25,BG-CAM-R01-20250406205528,IE-CAM-R01-armadillo-002100,CAM-R01,False,,0.735,0.5873
CAM-R01_20250408_035212_00.jpg,armadillo,0.7965,0.7442,2025-04-08T03:52:12,BG-CAM-R01-20250408035212,IE-CAM-R01-armadillo-002101,CAM-R01,True,,0.7586,0.5985
CAM-R01_20250408_035212_03.jpg,armadillo,0.8299,0.7811,2025-04-08T03:52:12,BG-CAM-R01-20250408035212,IE-CAM-R01-armadillo-002101,CAM-R01,False,,0.7586,0.563
CAM-R01_20250408_035254_01.jpg,armadillo,0.8668,0.8233,2025-04-08T03:52:54,BG-CAM-R01-20250408035212,IE-CAM-R01-armadillo-002101,CAM-R01,False,,0.7586,0.5141
CAM-R01_20250408_035256_02.jpg,armadillo,0.8138,0.7632,2025-04-08T03:52:56,BG-CAM-R01-20250408035212,IE-CAM-R01-armadillo-002101,CAM-R01,False,,0.7586,0.581
CAM-R01_20250408_035258_04.jpg,armadillo,0.8853,0.8451,2025-04-08T03:52:58,BG-CAM-R01-20250408035212,IE-CAM-R01-armadillo-002101,CAM-R01,False,,0.7586,0.4851
CAM-P03_20250409_013831_00.jpg,armadillo,0.929,0.8989,2025-04-09T01:38:31,BG-CAM-P03-20250409013831,IE-CAM-P03-armadillo-001770,CAM-P03,False,,0.9677,0.337
CAM-P03_20250409_013839_02.jpg,armadillo,0.8115,0.7606,2025-04-09T01:38:39,BG-CAM-P03-20250409013831,IE-CAM-P03-armadillo-001770,CAM-P03,False,,0.9677,0.5547
CAM-P03_20250409_013912_01.jpg,armadillo,0.8814,0.8405,2025-04-09T01:39:12,BG-CAM-P03-20250409013831,IE-CAM-P03-armadillo-001770,CAM-P03,False,,0.9668,0.4458
CAM-O01_20250412_221855_00.jpg,armadillo,0.8954,0.8572,2025-04-12T22:18:55,BG-CAM-O01-20250412221855,IE-CAM-O01-armadillo-000925,CAM-O01,False,,0.8854,0.4369
CAM-O01_20250412_221907_01.jpg,armadillo,0.8307,0.782,2025-04-12T22:19:07,BG-CAM-O01-20250412221855,IE-CAM-O01-armadillo-000925,CAM-O01,False,,0.887,0.5416
CAM-O01_20250412_221927_02.jpg,armadillo,0.834,0.7857,2025-04-12T22:19:27,BG-CAM-O01-20250412221855,IE-CAM-O01-armadillo-000925,CAM-O01,False,,0.887,0.5372
CAM-R01_20250415_224837_00.jpg,armadillo,0.889,0.8495,2025-04-15T22:48:37,BG-CAM-R01-20250415224837,IE-CAM-R01-armadillo-002102,CAM-R01,False,,0.9293,0.4393
CAM-R01_20250415_224936_01.jpg,armadillo,0.8118,0.761,2025-04-15T22:49:36,BG-CAM-R01-20250415224837,IE-CAM-R01-armadillo-002102,CAM-R01,False,,0.9306,0.5592
CAM-P03_20250420_162526_00.jpg,armadillo,0.9023,0.8656,2025-04-20T16:25:26,BG-CAM-P03-20250420162526,IE-CAM-P03-armadillo-001771,CAM-P03,False,,0.3299,0.5803
CAM-P03_20250420_162534_03.jpg,armadillo,0.8112,0.7603,2025-04-20T16:25:34,BG-CAM-P03-20250420162526,IE-CAM-P03-armadillo-001771,CAM-P03,True,,0.3299,0.6512
CAM-P03_20250420_162538_04.jpg,armadillo,0.8011,0.7492,2025-04-20T16:25:38,BG-CAM-P03-20250420162526,IE-CAM-P03-armadillo-001771,CAM-P03,True,,0.3299,0.6566
CAM-P03_20250420_162556_01.jpg,armadillo,0.8746,0.8324,2025-04-20T16:25:56,BG-CAM-P03-20250420162526,IE-CAM-P03-armadillo-001771,CAM-P03,True,,0.3299,0.6067
CAM-P03_20250420_162559_02.jpg,armadillo,0.8405,0.793,2025-04-20T16:25:59,BG-CAM-P03-20250420162526,IE-CAM-P03-armadillo-001771,CAM-P03,True,,0.3299,0.6331
CAM-P02_20250420_233221_00.jpg,armadillo,0.8427,0.7955,2025-04-20T23:32:21,BG-CAM-P02-20250420233221,IE-CAM-P02-armadillo-001527,CAM-P02,False,,0.9764,0.5104
CAM-P02_20250420_233233_01.jpg,armadillo,0.9102,0.8753,2025-04-20T23:32:33,BG-CAM-P02-20250420233221,IE-CAM-P02-armadillo-001527,CAM-P02,False,,0.9764,0.3823
CAM-P03_20250423_015140_00.jpg,armadillo,0.7964,0.7441,2025-04-23T01:51:40,BG-CAM-P03-20250423015140,IE-CAM-P03-armadillo-001772,CAM-P03,False,,0.9546,0.5742
CAM-P03_20250423_015157_02.jpg,armadillo,0.8628,0.8186,2025-04-23T01:51:57,BG-CAM-P03-20250423015140,IE-CAM-P03-armadillo-001772,CAM-P03,False,,0.9546,0.482
CAM-P03_20250423_015232_01.jpg,armadillo,0.872,0.8294,2025-04-23T01:52:32,BG-CAM-P03-20250423015140,IE-CAM-P03-armadillo-001772,CAM-P03,False,,0.9535,0.466
CAM-P03_20250423_222425_00.jpg,armadillo,0.8542,0.8087,2025-04-23T22:24:25,BG-CAM-P03-20250423222425,IE-CAM-P03-armadillo-001773,CAM-P03,False,,0.8948,0.5068
CAM-P01_20250424_201319_00.jpg,armadillo,0.8925,0.8537,2025-04-24T20:13:19,BG-CAM-P01-20250424201319,IE-CAM-P01-armadillo-001217,CAM-P01,False,,0.6499,0.5
CAM-P01_20250424_201331_01.jpg,armadillo,0.8484,0.802,2025-04-24T20:13:31,BG-CAM-P01-20250424201319,IE-CAM-P01-armadillo-001217,CAM-P01,False,,0.6499,0.5603
CAM-P01_20250424_201351_03.jpg,armadillo,0.8631,0.819,2025-04-24T20:13:51,BG-CAM-P01-20250424201319,IE-CAM-P01-armadillo-001217,CAM-P01,False,,0.6499,0.542
CAM-P01_20250424_201357_02.jpg,armadillo,0.8478,0.8013,2025-04-24T20:13:57,BG-CAM-P01-20250424201319,IE-CAM-P01-armadillo-001217,CAM-P01,False,,0.6499,0.5611
CAM-T01_20250427_204839_00.jpg,armadillo,0.8048,0.7533,2025-04-27T20:48:39,BG-CAM-T01-20250427204839,IE-CAM-T01-armadillo-002518,CAM-T01,True,,0.7192,0.5958
CAM-T01_20250427_204900_02.jpg,armadillo,0.922,0.8901,2025-04-27T20:49:00,BG-CAM-T01-20250427204839,IE-CAM-T01-armadillo-002518,CAM-T01,False,,0.7211,0.427
CAM-T01_20250427_204936_01.jpg,armadillo,0.7449,0.6893,2025-04-27T20:49:36,BG-CAM-T01-20250427204839,IE-CAM-T01-armadillo-002518,CAM-T01,True,,0.7211,0.6435
CAM-R01_20250428_005533_00.jpg,armadillo,0.9058,0.8699,2025-04-28T00:55:33,BG-CAM-R01-20250428005533,IE-CAM-R01-armadillo-002103,CAM-R01,False,,0.9956,0.3877
CAM-R01_20250428_005538_03.jpg,armadillo,0.8787,0.8373,2025-04-28T00:55:38,BG-CAM-R01-20250428005533,IE-CAM-R01-armadillo-002103,CAM-R01,False,,0.9956,0.445
CAM-R01_20250428_005551_01.jpg,armadillo,0.8826,0.8419,2025-04-28T00:55:51,BG-CAM-R01-20250428005533,IE-CAM-R01-armadillo-002103,CAM-R01,False,,0.9956,0.4374
CAM-R01_20250428_005607_02.jpg,armadillo,0.8932,0.8546,2025-04-28T00:56:07,BG-CAM-R01-20250428005533,IE-CAM-R01-armadillo-002103,CAM-R01,False,,0.9952,0.4157
CAM-T01_20250429_025621_00.jpg,armadillo,0.8096,0.7585,2025-04-29T02:56:21,BG-CAM-T01-20250429025621,IE-CAM-T01-armadillo-002519,CAM-T01,False,,0.8623,0.5711
CAM-T01_20250429_025632_01.jpg,armadillo,0.8378,0.79,2025-04-29T02:56:32,BG-CAM-T01-20250429025621,IE-CAM-T01-armadillo-002519,CAM-T01,False,,0.8623,0.5361
CAM-P02_20250430_002712_00.jpg,armadillo,0.8732,0.8308,2025-04-30T00:27:12,BG-CAM-P02-20250430002712,IE-CAM-P02-armadillo-001528,CAM-P02,False,,0.9999,0.4546
CAM-P02_20250430_002754_01.jpg,armadillo,0.7558,0.7007,2025-04-30T00:27:54,BG-CAM-P02-20250430002712,IE-CAM-P02-armadillo-001528,CAM-P02,True,,0.9999,0.6103
CAM-R01_20250430_025438_00.jpg,armadillo,0.8155,0.7651,2025-04-30T02:54:38,BG-CAM-R01-20250430025438,IE-CAM-R01-armadillo-002104,CAM-R01,False,,0.8657,0.5637
CAM-R01_20250430_025502_05.jpg,armadillo,0.8591,0.8143,2025-04-30T02:55:02,BG-CAM-R01-20250430025438,IE-CAM-R01-armadillo-002104,CAM-R01,False,,0.864,0.505
CAM-R01_20250430_025506_01.jpg,armadillo,0.8533,0.8076,2025-04-30T02:55:06,BG-CAM-R01-20250430025438,IE-CAM-R01-armadillo-002104,CAM-R01,False,,0.864,0.5139
CAM-R01_20250430_025526_03.jpg,armadillo,0.855,0.8096,2025-04-30T02:55:26,BG-CAM-R01-20250430025438,IE-CAM-R01-armadillo-002104,CAM-R01,False,,0.864,0.5112
CAM-R01_20250430_025528_02.jpg,armadillo,0.8197,0.7697,2025-04-30T02:55:28,BG-CAM-R01-20250430025438,IE-CAM-R01-armadillo-002104,CAM-R01,False,,0.864,0.559
CAM-R01_20250430_025532_04.jpg,armadillo,0.8466,0.8,2025-04-30T02:55:32,BG-CAM-R01-20250430025438,IE-CAM-R01-armadillo-002104,CAM-R01,False,,0.864,0.5235
CAM-O01_20250430_040711_00.jpg,armadillo,0.8636,0.8196,2025-04-30T04:07:11,BG-CAM-O01-20250430040711,IE-CAM-O01-armadillo-000926,CAM-O01,False,,0.7291,0.5248
CAM-O01_20250430_040715_01.jpg,armadillo,0.9202,0.8878,2025-04-30T04:07:15,BG-CAM-O01-20250430040711,IE-CAM-O01-armadillo-000926,CAM-O01,False,,0.7291,0.4284
CAM-O01_20250430_160134_00.jpg,armadillo,0.8371,0.7892,2025-04-30T16:01:34,BG-CAM-O01-20250430160134,IE-CAM-O01-armadillo-000927,CAM-O01,True,,0.3137,0.6389
CAM-O01_20250430_160216_01.jpg,armadillo,0.8141,0.7635,2025-04-30T16:02:16,BG-CAM-O01-20250430160134,IE-CAM-O01-armadillo-000927,CAM-O01,True,,0.3143,0.6524
CAM-O01_20250430_160218_02.jpg,armadillo,0.8609,0.8164,2025-04-30T16:02:18,BG-CAM-O01-20250430160134,IE-CAM-O01-armadillo-000927,CAM-O01,True,,0.3143,0.622
CAM-P01_20250430_200737_00.jpg,armadillo,0.8256,0.7763,2025-04-30T20:07:37,BG-CAM-P01-20250430200737,IE-CAM-P01-armadillo-001218,CAM-P01,False,,0.6382,0.5875
CAM-P01_20250430_200743_02.jpg,armadillo,0.7906,0.7378,2025-04-30T20:07:43,BG-CAM-P01-20250430200737,IE-CAM-P01-armadillo-001218,CAM-P01,True,,0.6382,0.6193
CAM-P01_20250430_200803_03.jpg,armadillo,0.8984,0.8609,2025-04-30T20:08:03,BG-CAM-P01-20250430200737,IE-CAM-P01-armadillo-001218,CAM-P01,False,,0.6402,0.4931
CAM-P01_20250430_200805_04.jpg,armadillo,0.8346,0.7864,2025-04-30T20:08:05,BG-CAM-P01-20250430200737,IE-CAM-P01-armadillo-001218,CAM-P01,False,,0.6402,0.5777
CAM-P01_20250430_200831_01.jpg,armadillo,0.8165,0.7662,2025-04-30T20:08:31,BG-CAM-P01-20250430200737,IE-CAM-P01-armadillo-001218,CAM-P01,True,,0.6402,0.5961
CAM-P01_20250430_200834_05.jpg,armadillo,0.8511,0.8051,2025-04-30T20:08:34,BG-CAM-P01-20250430200737,IE-CAM-P01-armadillo-001218,CAM-P01,False,,0.6402,0.559
CAM-T01_20250501_035851_00.jpg,armadillo,0.8831,0.8425,2025-05-01T03:58:51,BG-CAM-T01-20250501035851,IE-CAM-T01-armadillo-002520,CAM-T01,False,,0.7468,0.4914
CAM-T01_20250501_035908_02.jpg,armadillo,0.9127,0.8784,2025-05-01T03:59:08,BG-CAM-T01-20250501035851,IE-CAM-T01-armadillo-002520,CAM-T01,False,,0.7449,0.439
CAM-T01_20250501_035928_01.jpg,armadillo,0.8527,0.807,2025-05-01T03:59:28,BG-CAM-T01-20250501035851,IE-CAM-T01-armadillo-002520,CAM-T01,False,,0.7449,0.5367
CAM-R01_20250502_045331_00.jpg,armadillo,0.8637,0.8197,2025-05-02T04:53:31,BG-CAM-R01-20250502045331,IE-CAM-R01-armadillo-002105,CAM-R01,False,,0.6382,0.5437
CAM-R01_20250502_045345_02.jpg,armadillo,0.8796,0.8383,2025-05-02T04:53:45,BG-CAM-R01-20250502045331,IE-CAM-R01-armadillo-002105,CAM-R01,False,,0.6382,0.5222
CAM-R01_20250502_045409_01.jpg,armadillo,0.8892,0.8498,2025-05-02T04:54:09,BG-CAM-R01-20250502045331,IE-CAM-R01-armadillo-002105,CAM-R01,False,,0.6363,0.5085
CAM-T02_20250503_030856_00.jpg,armadillo,0.8793,0.838,2025-05-03T03:08:56,BG-CAM-T02-20250503030856,IE-CAM-T02-armadillo-002738,CAM-T02,False,,0.8414,0.4766
CAM-T02_20250503_030902_04.jpg,armadillo,0.9067,0.871,2025-05-03T03:09:02,BG-CAM-T02-20250503030856,IE-CAM-T02-armadillo-002738,CAM-T02,False,,0.8396,0.4254
CAM-T02_20250503_030927_01.jpg,armadillo,0.838,0.7902,2025-05-03T03:09:27,BG-CAM-T02-20250503030856,IE-CAM-T02-armadillo-002738,CAM-T02,False,,0.8396,0.5396
CAM-T02_20250503_030937_03.jpg,armadillo,0.8712,0.8284,2025-05-03T03:09:37,BG-CAM-T02-20250503030856,IE-CAM-T02-armadillo-002738,CAM-T02,False,,0.8396,0.4906
CAM-T02_20250503_030948_02.jpg,armadillo,0.8344,0.7861,2025-05-03T03:09:48,BG-CAM-T02-20250503030856,IE-CAM-T02-armadillo-002738,CAM-T02,False,,0.8396,0.5444
